brand_tweet_id,brand_reply,customer_tweet_id,customer_text,raw_customer_text,full_thread_context,thread_depth,created_at
1536793,@476471 Hello there. Sorry to hear that. Please check your DM's for further instructions.,1536794,I have checked all the articles they just dont help,@AskPlayStation I have checked all the articles they just dont help,"Customer: @AskPlayStation i want to purchase something from the ps store but it says credit information not valid but it works fine.
Customer: @AskPlayStation I have checked all the articles they just dont help",3,Tue Oct 17 02:43:45 +0000 2017
1071823,@372930 Hi There! Please check the following link with further information about remote play: https://t.co/pVQFJ3hEe2,1071824,I get this error constantly when trying to start @117014 Remote Play over cabled LAN connection.... https://t.co/OgMZAQsF1m,@AskPlayStation I get this error constantly when trying to start @117014 Remote Play over cabled LAN connection.... https://t.co/OgMZAQsF1m,Customer: @AskPlayStation I get this error constantly when trying to start @117014 Remote Play over cabled LAN connection.... https://t.co/OgMZAQsF1m,2,Mon Oct 23 16:14:22 +0000 2017
377882,"@205668 For further assistance please follow us and send us a Direct Message, we look forward to your reply!",377881,"Internet works perfect, but can't do anything PSN related - parties, games, friends. Test network - everything is fine but PSN fails","@AskPlayStation Internet works perfect, but can't do anything PSN related - parties, games, friends. Test network - everything is fine but PSN fails","Customer: @AskPlayStation unable to connect to PSN, had issues since new PS4 update. Accepted TOS, able to log in (slow response) cant do anythingelse
Brand (AskPlayStation): @205668 Hello Luke. Let's look into that. Do you have a wired or a wireless connection? Do you see an error message or an error code?
Customer: @AskPlayStation I've tried both. NW-31456-9 and CE-41489-6. Opened ports, power cycled, rebuilt database, reinitialized console. use browser but no PSN coms
Customer: @AskPlayStation Internet works perfect, but can't do anything PSN related - parties, games, friends. Test network - everything is fine but PSN fails",5,Mon Oct 09 04:47:27 +0000 2017
1031429,"@364066 Please try safe mode option 4 Restore Default Settings: 
https://t.co/OOaq76kzAA",1031432,Already did all these steps. PS4 is hardlined into a dedicated modem for it only and this problem seemed to start after last system update,@AskPlayStation Already did all these steps. PS4 is hardlined into a dedicated modem for it only and this problem seemed to start after last system update,"Customer: @AskPlayStation what would cause my ps4 to connect to internet and get an IP but either psn or Nat type fail
Brand (AskPlayStation): @364066 Hello there. Please do a power cycle and try again, steps here: https://t.co/S5KSYudd6K
Customer: @AskPlayStation Already did all these steps. PS4 is hardlined into a dedicated modem for it only and this problem seemed to start after last system update",4,Sat Oct 14 17:55:57 +0000 2017
1095574,"@378535 Totally understand. Please make sure you are following us, so we can assist you better via a Direct Message.",1095572,"It doesnt give me the message of not being able to update, it just says invalid even tho i just used the cards today, and theres money on em","@AskPlayStation It doesnt give me the message of not being able to update, it just says invalid even tho i just used the cards today, and theres money on em","Customer: @AskPlayStation Why wont it let me add funds to my account ivl've tried different cards and i get the invalid card, but both cards work??
Brand (AskPlayStation): @378535 Sorry to hear that! For billing issues, please follow the steps in the next link: https://t.co/7atHEqJw8n
Customer: @AskPlayStation It doesnt give me the message of not being able to update, it just says invalid even tho i just used the cards today, and theres money on em",4,Mon Oct 23 21:56:27 +0000 2017
966628,@349406 Hi there. Please check the article to receive information about which details can be edited: https://t.co/mj1xAGC6hY,966629,moved from Europe to USA can I change my account info to the US store or do I need to make a new account and lose all games?,@AskPlayStation moved from Europe to USA can I change my account info to the US store or do I need to make a new account and lose all games?,Customer: @AskPlayStation moved from Europe to USA can I change my account info to the US store or do I need to make a new account and lose all games?,2,Sat Oct 21 23:59:30 +0000 2017
903346,@334458 Thanks for the quick response Hugo. We have sent you a DM.,903345,From Puerto Rico,@AskPlayStation From Puerto Rico,"Customer: @AskPlayStation Cant active my account primary how can I desactive all devices that as my account ?
Brand (AskPlayStation): @334458 Here to assist! Please follow the steps in the next link to deactivate all other consoles via PC: https://t.co/BZwY1dGjre
Customer: @AskPlayStation The webside is down ? I can't enter
Brand (AskPlayStation): @334458 That's odd. Please try to clear out you cache and search history and try again, If the issue persist try a different browser
Customer: @AskPlayStation U got some number that I can call tomorrow with a person who can talk spanish ?
Brand (AskPlayStation): @334458 Please let us know where are you contacting us from to give you the appropriate contact info.
Customer: @AskPlayStation From Puerto Rico",8,Wed Nov 22 02:35:41 +0000 2017
259117,"@177617 Oh no! Please follow us, and send us a direct message so we can assist you further.",259115,...Can I delete my account? I literally can't buy anything online because I'm in Germany and have a Canadian credit card.,@AskPlayStation ...Can I delete my account? I literally can't buy anything online because I'm in Germany and have a Canadian credit card.,"Customer: @AskPlayStation How do I change the country associated with my account? It's screwing up a lot of billing.
Brand (AskPlayStation): @177617 Hey Josh! That option is not available, once an account has been created the region can't be changed: https://t.co/ENpl2HoOSA
Customer: @AskPlayStation ...Can I delete my account? I literally can't buy anything online because I'm in Germany and have a Canadian credit card.",4,Thu Oct 05 20:31:17 +0000 2017
1797144,@539994 Hi Miguel. Sorry to hear about the troubles. Are you getting an error message or an error code?,1797145,had trouble using remote play away from home tonight.,@AskPlayStation had trouble using remote play away from home tonight.,Customer: @AskPlayStation had trouble using remote play away from home tonight.,2,Wed Oct 18 00:56:22 +0000 2017
1154843,@391678 Please follow us via Twitter so we can send you a DM with further instructions. Thanks!,1154842,Any idea when I can get my account back?,@AskPlayStation Any idea when I can get my account back?,"Customer: @AskPlayStation My account was banned because of a debt. Can you tell me where I can go to pay it back?
Brand (AskPlayStation): @391678 Got it! Please follow us via Twitter and let us know so we can send you a DM with further instructions. Thanks!
Customer: @AskPlayStation Nevermind payed it yesterday.
Brand (AskPlayStation): @391678 Alright!
Customer: @AskPlayStation Any idea when I can get my account back?",6,Mon Oct 16 00:47:54 +0000 2017
2222748,@649124 Please follow us via Twitter and let us know so we can send you a DM with further instructions. Thanks!,2222750,"The live chat help tells me I can't access because they can't find my account, I made it yesterday and it still tells me to wait 4-6 hours. I have trouble with payments not going through that I need fixed. My PSN is fez_whatley","@AskPlayStation The live chat help tells me I can't access because they can't find my account, I made it yesterday and it still tells me to wait 4-6 hours. I have trouble with payments not going through that I need fixed. My PSN is fez_whatley","Customer: @AskPlayStation The live chat help tells me I can't access because they can't find my account, I made it yesterday and it still tells me to wait 4-6 hours. I have trouble with payments not going through that I need fixed. My PSN is fez_whatley",2,Fri Nov 10 14:49:28 +0000 2017
348273,@198920 Totally understand. Which headset are you using?,348271,"None of these help my issue, I can hear perfectly fine through my headphones, they just can’t hear me through mine","@AskPlayStation None of these help my issue, I can hear perfectly fine through my headphones, they just can’t hear me through mine","Customer: @AskPlayStation @117014 no mic is working, brand new controller, think there may be something wrong with my settings. What’s my issue?
Brand (AskPlayStation): @198920  Sorry to know that. Please follow the steps in the next link: https://t.co/NEyEZL7irb
Customer: @AskPlayStation None of these help my issue, I can hear perfectly fine through my headphones, they just can’t hear me through mine",4,Sun Oct 08 06:59:07 +0000 2017
314434,@191069 Hi Joseph! Try to delete and install the App again.,314435,PS App is broken. I can't buy anything.,@AskPlayStation PS App is broken. I can't buy anything.,Customer: @AskPlayStation PS App is broken. I can't buy anything.,2,Sat Nov 25 04:06:36 +0000 2017
2984141,@822889 Sentimos la demora. Por favor revisa el siguiente enlace para mas detalles de la promoción: https://t.co/vYCKfWUpJe,2984143,hola compre 2 juegos en day digital 1 y no me enviaron el codigo de descuento del 20%,@AskPlayStation  hola compre 2 juegos en day digital 1 y no me enviaron el codigo de descuento del 20%,Customer: @AskPlayStation  hola compre 2 juegos en day digital 1 y no me enviaron el codigo de descuento del 20%,2,Tue Oct 31 21:29:20 +0000 2017
2187218,@640519 We have sent you a Direct Message via Twitter with further instructions.,2187219,My ps4 keeps telling me my email passwords are wrong when they are not,@AskPlayStation My ps4 keeps telling me my email passwords are wrong when they are not,Customer: @AskPlayStation My ps4 keeps telling me my email passwords are wrong when they are not,2,Thu Nov 09 17:43:14 +0000 2017
192312,"@161167 Hello there. Are you having some sort of issue with a game? 
Please provide us more details",192313,hello! Would it be possible for me to refund a game?,@AskPlayStation hello! Would it be possible for me to refund a game?,Customer: @AskPlayStation hello! Would it be possible for me to refund a game?,2,Wed Oct 04 21:07:46 +0000 2017
1540319,@477391 If the issue persist please delete the game and download it again.,1540318,I had done it so many times as well,@AskPlayStation I had done it so many times as well,"Customer: @AskPlayStation this error has been in my ps4 so many times since the game began can you please solve it for me https://t.co/OTF1TkE8IF
Brand (AskPlayStation): @477391 Sorry to hear that! Please try deleting and re-installing the game.
Customer: @AskPlayStation But the game took me a week to download it and it just came out yesterday pls is there any more suggestions?
Brand (AskPlayStation): @477391 Please start your console in safe mode and choose option 5 Rebuild Database: https://t.co/OOaq76kzAA
Customer: @AskPlayStation I had done it so many times as well",6,Sat Nov 04 02:23:19 +0000 2017
